participante_id;jogo_id;gols_a;gols_b
b40554b1-a3f6-4426-9e05-df9c79a42032;d15617ab-21a0-4233-b0c7-d81e9c4fe168;1;2
b40554b1-a3f6-4426-9e05-df9c79a42032;8d6f9e88-4f45-4613-bed8-1104fed67e81;1;3
b40554b1-a3f6-4426-9e05-df9c79a42032;38e77705-c9dd-4340-b07b-1a602079c785;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;7029238d-800f-474c-a1a1-6e39f6426826;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;e7c8da36-b6ff-47fa-9904-06af82e7ade4;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;35f389be-886f-421b-a0da-6244a230cfc3;4;0
b40554b1-a3f6-4426-9e05-df9c79a42032;9976821a-b7c4-45e4-90e1-4718a8ea498d;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;4a3ff2cf-924a-40b2-8540-6213eacd2460;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;bc757dba-eae9-449c-8986-3a7423db361b;1;0
b40554b1-a3f6-4426-9e05-df9c79a42032;4a6a222f-45d8-46dc-a479-9e2862c5ec04;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;2
b40554b1-a3f6-4426-9e05-df9c79a42032;720ea640-677c-40ea-b0f0-2349c14f43e9;1;2
b40554b1-a3f6-4426-9e05-df9c79a42032;221524df-de81-4c62-b5fc-07692a7a6701;1;0
b40554b1-a3f6-4426-9e05-df9c79a42032;7401aacf-a513-4899-add1-9020af17c085;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;2
b40554b1-a3f6-4426-9e05-df9c79a42032;b89d061b-211b-468d-8df1-00be0ad11e3b;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;cc216780-5af6-48e5-ba90-40b2b5095f6f;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;23c37287-e2a9-46bd-8462-d93e552f7f02;1;0
b40554b1-a3f6-4426-9e05-df9c79a42032;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;48233635-63c8-4c8e-9e24-f5fea034d578;1;2
b40554b1-a3f6-4426-9e05-df9c79a42032;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;b4c8645f-7fda-4983-9b85-79c70621e255;4;0
b40554b1-a3f6-4426-9e05-df9c79a42032;fbafc025-bbef-4e8f-8c24-3168b7c94609;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;577621d7-41f9-42e9-bc72-7cd5eb642329;3;0
b40554b1-a3f6-4426-9e05-df9c79a42032;2e780d25-f1f5-4e6b-bed3-a2c17e245885;1;0
b40554b1-a3f6-4426-9e05-df9c79a42032;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;4ed786d2-f903-4cfc-8bad-0b1c03757811;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;4fbf144a-faa9-4928-aa94-424246daf5c2;0;2
b40554b1-a3f6-4426-9e05-df9c79a42032;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;3;0
b40554b1-a3f6-4426-9e05-df9c79a42032;ffa9e78d-d28b-4f50-8147-10d459414ece;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;e234852c-1749-439a-81a0-9714c2de6884;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;617b2750-c295-4c2c-8947-16e4dfe3e4c3;1;0
b40554b1-a3f6-4426-9e05-df9c79a42032;1af918bd-ec32-4802-bad5-4f631af54133;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;84295db2-1e91-48de-9c8c-da77f961b366;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;63ca3b21-8ae6-4694-b5d9-847f594847ca;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;b16dc9f2-3dd6-4477-950f-33306996710f;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;417bb761-fee7-4064-91c1-c0ac7f067f27;1;2
b40554b1-a3f6-4426-9e05-df9c79a42032;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;c5b846f6-0e5f-488f-8db9-903cf600effb;4;0
b40554b1-a3f6-4426-9e05-df9c79a42032;05922653-dbb1-4d88-9481-81d45a2a89d4;0;2
b40554b1-a3f6-4426-9e05-df9c79a42032;99412f67-a0f5-4a96-a16c-8d79249bbfef;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;fc1a59d4-4b43-412c-a8cf-df27888531b1;2;0
b40554b1-a3f6-4426-9e05-df9c79a42032;0a1b2929-b031-4c05-9f44-eb05cc63e024;2;2
b40554b1-a3f6-4426-9e05-df9c79a42032;9fa9c061-bbc6-494a-a0b1-3b04e740478e;2;1
b40554b1-a3f6-4426-9e05-df9c79a42032;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;1;1
b40554b1-a3f6-4426-9e05-df9c79a42032;75669d9e-deb8-4a01-8f82-efcafd8e3cad;3;1
b40554b1-a3f6-4426-9e05-df9c79a42032;214de929-fd81-4d39-9c4a-8833663e4fe1;2;1
b40554b1-a3f6-4426-9e05-df9c79a42032;0aa2ebcd-70de-412a-9441-b8b8075500f9;0;1
b40554b1-a3f6-4426-9e05-df9c79a42032;3bce09a8-fe18-493f-bba3-75b418219afc;1;3
b40554b1-a3f6-4426-9e05-df9c79a42032;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;1;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;51f0ff44-15d4-4669-a082-050405194406;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;e5044fff-3542-4b24-9331-b3c3bd84692d;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;f0e9ba93-8a74-429c-be82-31adef64970b;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;2c237b79-380c-4474-b377-275e67b9c3a4;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;1dc15474-5c90-41fd-833a-5bf953fc1a62;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;ed124ab7-1f57-4c61-ae5b-85f327355a54;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;bed268f0-cf7e-405c-a096-7cf8a582c7e2;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;72b48638-ef0f-4645-92c8-51ec6218ed9a;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;46507557-7c9f-4c02-a1a1-6e23f971e923;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;3e2e3c77-f016-493b-bf16-07e31fe91466;4;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;790cc44b-d80a-4fa0-9dff-60a47c367dcc;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;d15617ab-21a0-4233-b0c7-d81e9c4fe168;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;8d6f9e88-4f45-4613-bed8-1104fed67e81;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;38e77705-c9dd-4340-b07b-1a602079c785;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;7029238d-800f-474c-a1a1-6e39f6426826;0;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;e7c8da36-b6ff-47fa-9904-06af82e7ade4;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;35f389be-886f-421b-a0da-6244a230cfc3;4;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;9976821a-b7c4-45e4-90e1-4718a8ea498d;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;4a3ff2cf-924a-40b2-8540-6213eacd2460;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;bc757dba-eae9-449c-8986-3a7423db361b;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;4a6a222f-45d8-46dc-a479-9e2862c5ec04;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;720ea640-677c-40ea-b0f0-2349c14f43e9;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;221524df-de81-4c62-b5fc-07692a7a6701;1;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;7401aacf-a513-4899-add1-9020af17c085;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;3
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;b89d061b-211b-468d-8df1-00be0ad11e3b;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;cc216780-5af6-48e5-ba90-40b2b5095f6f;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;23c37287-e2a9-46bd-8462-d93e552f7f02;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;3;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;48233635-63c8-4c8e-9e24-f5fea034d578;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;b4c8645f-7fda-4983-9b85-79c70621e255;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;fbafc025-bbef-4e8f-8c24-3168b7c94609;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;577621d7-41f9-42e9-bc72-7cd5eb642329;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;2e780d25-f1f5-4e6b-bed3-a2c17e245885;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;4ed786d2-f903-4cfc-8bad-0b1c03757811;0;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;4fbf144a-faa9-4928-aa94-424246daf5c2;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;ffa9e78d-d28b-4f50-8147-10d459414ece;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;e234852c-1749-439a-81a0-9714c2de6884;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;617b2750-c295-4c2c-8947-16e4dfe3e4c3;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;1af918bd-ec32-4802-bad5-4f631af54133;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;84295db2-1e91-48de-9c8c-da77f961b366;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;63ca3b21-8ae6-4694-b5d9-847f594847ca;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;b16dc9f2-3dd6-4477-950f-33306996710f;0;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;417bb761-fee7-4064-91c1-c0ac7f067f27;0;3
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;c5b846f6-0e5f-488f-8db9-903cf600effb;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;05922653-dbb1-4d88-9481-81d45a2a89d4;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;99412f67-a0f5-4a96-a16c-8d79249bbfef;3;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;fc1a59d4-4b43-412c-a8cf-df27888531b1;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;0a1b2929-b031-4c05-9f44-eb05cc63e024;1;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;9fa9c061-bbc6-494a-a0b1-3b04e740478e;1;2
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;2;1
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;75669d9e-deb8-4a01-8f82-efcafd8e3cad;1;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;214de929-fd81-4d39-9c4a-8833663e4fe1;2;0
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;0aa2ebcd-70de-412a-9441-b8b8075500f9;0;3
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;3bce09a8-fe18-493f-bba3-75b418219afc;0;3
79d6c79b-c77e-4dc8-a128-ec2d8a9255fa;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;00804107-d265-4ce0-8fa0-ddbe68e8163d;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;51f0ff44-15d4-4669-a082-050405194406;0;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;e5044fff-3542-4b24-9331-b3c3bd84692d;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;2;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;f0e9ba93-8a74-429c-be82-31adef64970b;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;2c237b79-380c-4474-b377-275e67b9c3a4;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;1dc15474-5c90-41fd-833a-5bf953fc1a62;3;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;ed124ab7-1f57-4c61-ae5b-85f327355a54;1;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;bed268f0-cf7e-405c-a096-7cf8a582c7e2;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;0;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;72b48638-ef0f-4645-92c8-51ec6218ed9a;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;1;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;46507557-7c9f-4c02-a1a1-6e23f971e923;1;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;3e2e3c77-f016-493b-bf16-07e31fe91466;2;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;790cc44b-d80a-4fa0-9dff-60a47c367dcc;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;d15617ab-21a0-4233-b0c7-d81e9c4fe168;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;8d6f9e88-4f45-4613-bed8-1104fed67e81;0;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;38e77705-c9dd-4340-b07b-1a602079c785;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;7029238d-800f-474c-a1a1-6e39f6426826;2;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;e7c8da36-b6ff-47fa-9904-06af82e7ade4;2;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;35f389be-886f-421b-a0da-6244a230cfc3;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;9976821a-b7c4-45e4-90e1-4718a8ea498d;2;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;4a3ff2cf-924a-40b2-8540-6213eacd2460;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;bc757dba-eae9-449c-8986-3a7423db361b;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;4a6a222f-45d8-46dc-a479-9e2862c5ec04;0;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;720ea640-677c-40ea-b0f0-2349c14f43e9;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;221524df-de81-4c62-b5fc-07692a7a6701;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;7401aacf-a513-4899-add1-9020af17c085;2;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;1;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;b89d061b-211b-468d-8df1-00be0ad11e3b;1;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;cc216780-5af6-48e5-ba90-40b2b5095f6f;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;23c37287-e2a9-46bd-8462-d93e552f7f02;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;48233635-63c8-4c8e-9e24-f5fea034d578;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;b4c8645f-7fda-4983-9b85-79c70621e255;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;fbafc025-bbef-4e8f-8c24-3168b7c94609;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;577621d7-41f9-42e9-bc72-7cd5eb642329;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;2e780d25-f1f5-4e6b-bed3-a2c17e245885;0;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;1;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;4ed786d2-f903-4cfc-8bad-0b1c03757811;1;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;4fbf144a-faa9-4928-aa94-424246daf5c2;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;ffa9e78d-d28b-4f50-8147-10d459414ece;1;0
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;e234852c-1749-439a-81a0-9714c2de6884;0;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;617b2750-c295-4c2c-8947-16e4dfe3e4c3;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;1af918bd-ec32-4802-bad5-4f631af54133;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;84295db2-1e91-48de-9c8c-da77f961b366;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;63ca3b21-8ae6-4694-b5d9-847f594847ca;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;b16dc9f2-3dd6-4477-950f-33306996710f;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;417bb761-fee7-4064-91c1-c0ac7f067f27;1;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;c5b846f6-0e5f-488f-8db9-903cf600effb;2;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;05922653-dbb1-4d88-9481-81d45a2a89d4;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;99412f67-a0f5-4a96-a16c-8d79249bbfef;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;fc1a59d4-4b43-412c-a8cf-df27888531b1;3;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;0a1b2929-b031-4c05-9f44-eb05cc63e024;1;4
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;9fa9c061-bbc6-494a-a0b1-3b04e740478e;1;1
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;3;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;75669d9e-deb8-4a01-8f82-efcafd8e3cad;1;3
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;214de929-fd81-4d39-9c4a-8833663e4fe1;4;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;0aa2ebcd-70de-412a-9441-b8b8075500f9;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;3bce09a8-fe18-493f-bba3-75b418219afc;2;2
2a1e8f85-afc9-49c0-9667-1ec650bb2f7a;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;51f0ff44-15d4-4669-a082-050405194406;2;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;e5044fff-3542-4b24-9331-b3c3bd84692d;2;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;1;2
e36c981d-ac33-4802-ae07-c2e07a8132c5;f0e9ba93-8a74-429c-be82-31adef64970b;1;2
e36c981d-ac33-4802-ae07-c2e07a8132c5;2c237b79-380c-4474-b377-275e67b9c3a4;2;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;1dc15474-5c90-41fd-833a-5bf953fc1a62;0;2
e36c981d-ac33-4802-ae07-c2e07a8132c5;ed124ab7-1f57-4c61-ae5b-85f327355a54;2;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;bed268f0-cf7e-405c-a096-7cf8a582c7e2;2;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;72b48638-ef0f-4645-92c8-51ec6218ed9a;1;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;2;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;46507557-7c9f-4c02-a1a1-6e23f971e923;0;2
e36c981d-ac33-4802-ae07-c2e07a8132c5;3e2e3c77-f016-493b-bf16-07e31fe91466;3;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;0;3
e36c981d-ac33-4802-ae07-c2e07a8132c5;790cc44b-d80a-4fa0-9dff-60a47c367dcc;2;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;d15617ab-21a0-4233-b0c7-d81e9c4fe168;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;8d6f9e88-4f45-4613-bed8-1104fed67e81;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;38e77705-c9dd-4340-b07b-1a602079c785;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;7029238d-800f-474c-a1a1-6e39f6426826;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;e7c8da36-b6ff-47fa-9904-06af82e7ade4;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;35f389be-886f-421b-a0da-6244a230cfc3;3;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;9976821a-b7c4-45e4-90e1-4718a8ea498d;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;4a3ff2cf-924a-40b2-8540-6213eacd2460;3;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;bc757dba-eae9-449c-8986-3a7423db361b;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;4a6a222f-45d8-46dc-a479-9e2862c5ec04;0;3
e36c981d-ac33-4802-ae07-c2e07a8132c5;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;720ea640-677c-40ea-b0f0-2349c14f43e9;2;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;221524df-de81-4c62-b5fc-07692a7a6701;1;1
e36c981d-ac33-4802-ae07-c2e07a8132c5;7401aacf-a513-4899-add1-9020af17c085;3;0
e36c981d-ac33-4802-ae07-c2e07a8132c5;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;1;2
e36c981d-ac33-4802-ae07-c2e07a8132c5;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;3
e36c981d-ac33-4802-ae07-c2e07a8132c5;b89d061b-211b-468d-8df1-00be0ad11e3b;2;1
